rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1540963670394922263,,52,,1540963670,168122209,'',,,35.1094512939,47.0010986328,-0.0403672009706,,0.0187362031077,-0.0115852688814,0.585862311702,0.810111151629
1540963670741554358,,53,,1540963670,561382333,'',,,35.7089042664,48.5795822144,0.00134498835541,,0.0211206819646,-0.00994076973604,0.586627880301,0.809520121676
1540963671245775541,,54,,1540963671,10234266,'',,,36.266330719,50.216293335,0.0452751033008,,0.0218080477772,-0.00814996248499,0.59000390298,0.807064660776
1540963671666648389,,55,,1540963671,459105062,'',,,36.8281898499,51.7670936584,0.079309284687,,0.023659192325,-0.00637576799708,0.592353589952,0.805305415001
1540963672173183324,,56,,1540963671,963815482,'',,,37.3935089111,53.3923492432,0.113846562803,,0.0225503244754,-0.0067075081184,0.592097033066,0.805523211565
1540963672775631440,,57,,1540963672,509665202,'',,,37.9759674072,55.0737838745,0.147328689694,,0.0203950428114,-0.00898594801494,0.587456525427,0.808948789041
1540963673181739023,,58,,1540963673,5490639,'',,,38.5542678833,56.5979042053,0.177850291133,,0.0187880909146,-0.0105696077,0.56982222344,0.821485217026
1540963673765975344,,59,,1540963673,550677367,'',,,39.3044052124,58.2249526978,0.203879490495,,0.0175361299456,-0.0109251865133,0.535621931997,0.844205102219
1540963674398769815,,60,,1540963674,48764392,'',,,40.1337127686,59.6626434326,0.225332632661,,0.0165435686733,-0.00740533362364,0.493271256635,0.869686700956
1540963674764850525,,61,,1540963674,559502699,'',,,41.1099967957,61.0637207031,0.251216739416,,0.0148580324457,-0.00546723380069,0.442353514834,0.896700997038
1540963675326669031,,62,,1540963675,48288343,'',,,42.3477096558,62.3597946167,0.243590936065,,0.0183325522074,-0.00504444726852,0.381362289359,0.924230105023
1540963675755617484,,63,,1540963675,496774389,'',,,43.624786377,63.4336738586,0.251932710409,,0.0169017991197,-0.0072874219095,0.323350520299,0.946100229923
