rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,pose,position,x,y,z,orientation,x,y,z,w
1540963688030175786,,89,,1540963687,909382974,'',,,79.827255249,82.8382339478,0.823897361755,,0.0278221120404,-0.0203068617148,0.478980319272,0.877149589638
1540963688446693395,,90,,1540963688,310428337,'',,,80.8737792969,84.3308258057,0.887553155422,,0.0286844493433,-0.0124055620379,0.482071247366,0.875574442788
1540963688833286485,,91,,1540963688,662425246,'',,,81.7804412842,85.7467803955,0.931969821453,,0.0277022651749,-0.0132558161734,0.4875233455,0.872569694086
1540963689116060323,,92,,1540963689,14653040,'',,,82.6845550537,87.1204605103,0.9703322649,,0.0285040109495,-0.0125492853763,0.493208289742,0.869353544751
1540963689500564554,,93,,1540963689,401324860,'',,,83.7121658325,88.7636260986,1.03122425079,,0.0279340177797,-0.0136202243189,0.499615717922,0.865689487327
1540963689851751582,,94,,1540963689,752665139,'',,,84.6100387573,90.1801681519,1.08425068855,,0.031182256766,-0.0121983768449,0.509889905252,0.859587768745
1540963690203318466,,95,,1540963690,105702429,'',,,85.3901596069,91.6515045166,1.126496315,,0.0308829767802,-0.012468723265,0.526549193085,0.849492036456
1540963690597624433,,96,,1540963690,457103984,'',,,86.1844558716,93.1504135132,1.18303275108,,0.0313224055558,-0.011286373271,0.54698447015,0.83648043675
1540963690961777492,,97,,1540963690,849943443,'',,,86.8960266113,94.8743209839,1.24592936039,,0.0300726931561,-0.00964876779035,0.57507650479,0.81748977654
1540963691291841737,,98,,1540963691,195708593,'',,,87.4754180908,96.4549865723,1.29389047623,,0.028503206882,-0.00866288200991,0.600010209417,0.799437470027
1540963691654742765,,99,,1540963691,548264470,'',,,87.9154815674,98.0344390869,1.34775090218,,0.0250343477195,-0.00704237011464,0.624267873295,0.780777390104
1540963692023978415,,100,,1540963691,899705418,'',,,88.2824325562,99.613861084,1.39167356491,,0.0175152183032,-0.0111499679367,0.645130463828,0.763790270221
1540963692412540676,,101,,1540963692,252555335,'',,,88.5618896484,101.230407715,1.42355322838,,0.011086618258,-0.0164759455236,0.659463086025,0.751474565092
1540963692836411813,,102,,1540963692,644497095,'',,,88.8487930298,103.037818909,1.46091151237,,0.00467625335357,-0.0248862222671,0.66503849,0.746379648974
1540963693190622270,,103,,1540963693,53870664,'',,,89.0965576172,104.807449341,1.50004673004,,0.00679461243015,-0.0299280541979,0.670045192486,0.741685651212
1540963693597911252,,104,,1540963693,446102523,'',,,89.2901535034,106.527259827,1.53694856167,,0.00870355882464,-0.0441487646517,0.674180335904,0.737194698542
1540963693976998149,,105,,1540963693,854537649,'',,,89.4857635498,108.228492737,1.6436316967,,-0.00789218888001,-0.024245287871,0.677792497734,0.734810971144
1540963694351764200,,106,,1540963694,241425924,'',,,89.671661377,109.929069519,1.68426036835,,-0.00391793613222,-0.0247282157596,0.681670592354,0.731230759062
1540963694751954418,,107,,1540963694,640444939,'',,,89.8411636353,111.62562561,1.67586135864,,0.00380730521987,-0.0292989538489,0.683045318439,0.729778163524
1540963695145791941,,108,,1540963695,42007017,'',,,90.0137329102,113.43157959,1.729413867,,0.00859120441318,-0.0323097166605,0.683517134857,0.729168440896
1540963695567684328,,109,,1540963695,441050936,'',,,90.1866378784,115.157165527,1.79671621323,,0.00878749653908,-0.0297221064406,0.681784946484,0.730895779476
1540963695956769009,,110,,1540963695,842098730,'',,,90.357673645,116.899276733,1.85300660133,,0.0102453985539,-0.0293670270072,0.678852514322,0.733615614511
1540963696345684284,,111,,1540963696,234417513,'',,,90.5478744507,118.620857239,1.90981781483,,0.0124065421224,-0.0297847938741,0.675987822966,0.736206100229
1540963696752979243,,112,,1540963696,643154855,'',,,90.7518310547,120.360084534,1.98694598675,,0.0166592811136,-0.02984490448,0.673073852216,0.738785035701
1540963697139902092,,113,,1540963697,35417564,'',,,90.9736480713,122.005256653,2.06244254112,,0.0195028824317,-0.0333110570377,0.67220765128,0.739355724558
1540963697575724220,,114,,1540963697,428327341,'',,,91.1768875122,123.719924927,2.14626836777,,0.0184836864837,-0.0361319023747,0.673605193623,0.73797622061
1540963698015211914,,115,,1540963697,830199101,'',,,91.4066314697,125.400535583,2.24471092224,,0.013806108875,-0.0357195728067,0.676470108916,0.735473789832
1540963698399847240,,116,,1540963698,229419464,'',,,91.6022262573,127.099639893,2.3366587162,,0.0161359540349,-0.0352335695402,0.677452854957,0.734544679894
1540963698773019593,,117,,1540963698,630636288,'',,,91.7762680054,128.79296875,2.42128753662,,0.015153003882,-0.0361714325878,0.678413729581,0.733632621761
1540963699175230276,,118,,1540963699,23636022,'',,,91.9410018921,130.46206665,2.51068425179,,0.0144276794643,-0.0343169728855,0.679637834022,0.732602629928
1540963699549467365,,119,,1540963699,431908750,'',,,92.1158447266,132.188613892,2.60000872612,,0.0129396813486,-0.0337200926974,0.681155235031,0.731247618001
1540963699960752909,,120,,1540963699,824080911,'',,,92.3064880371,133.970123291,2.68533277512,,0.0127551379705,-0.0333878909466,0.682210755851,0.730281487089
1540963700365115324,,121,,1540963700,232750098,'',,,92.4170761108,135.660629272,2.76809859276,,0.0130722266482,-0.0326518339206,0.682605521925,0.729940159428
